rule,pokemon_key,form_key,move_name,memo
champions,sinistcha,default,いのちのしずく,
champions,sinistcha,default,いかりのこな,
champions,sinistcha,default,トリックルーム,
champions,sinistcha,default,めいそう,
champions,sinistcha,default,ふういん,
champions,sinistcha,default,シャドーボール,
champions,sinistcha,default,たたりめ,
champions,sinistcha,default,うらみ,
champions,sinistcha,default,のろい,
champions,sinistcha,default,イカサマ,
champions,sinistcha,default,わるだくみ,
champions,sinistcha,default,おきみやげ,
champions,sinistcha,default,てっぺき,
champions,kangaskhan,default,とっておき,
champions,kangaskhan,default,すてみタックル,
champions,kangaskhan,default,のしかかり,
champions,kangaskhan,default,からげんき,
champions,kangaskhan,default,ねこだまし,
champions,kangaskhan,default,まもる,
champions,kangaskhan,default,みがわり,
champions,kangaskhan,default,ほのおのパンチ,
champions,kangaskhan,default,かみなりパンチ,
champions,kangaskhan,default,いわなだれ,
champions,kangaskhan,default,じしん,
champions,kangaskhan,default,れいとうパンチ,
champions,kangaskhan,default,アームハンマー,
champions,kangaskhan,default,ドレインパンチ,
champions,kangaskhan,default,かわらわり,
champions,kangaskhan,default,カウンター,
champions,kangaskhan,default,けたぐり,
champions,kangaskhan,default,かみくだく,
champions,kangaskhan,default,ふいうち,
champions,kleavor,default,でんこうせっか,
champions,kleavor,default,フェイント,
champions,kleavor,default,まもる,
champions,kleavor,default,つるぎのまい,
champions,kleavor,default,シザークロス,
champions,kleavor,default,とんぼがえり,
champions,kleavor,default,つばめがえし,
champions,kleavor,default,ダブルウイング,
champions,kleavor,default,おいかぜ,
champions,kleavor,default,いわなだれ,
champions,kleavor,default,がんせきアックス,
champions,kleavor,default,がんせきふうじ,
champions,kleavor,default,インファイト,
champions,kleavor,default,かわらわり,
champions,kleavor,default,カウンター,
champions,kleavor,default,つじぎり,
champions,scrafty,default,ねこだまし,
champions,scrafty,default,アンコール,
champions,scrafty,default,まもる,
champions,scrafty,default,つるぎのまい,
champions,scrafty,default,いわなだれ,
champions,scrafty,default,どくづき,
champions,scrafty,default,れいとうパンチ,
champions,scrafty,default,とびひざげり,
champions,scrafty,default,インファイト,
champions,scrafty,default,ドレインパンチ,
champions,scrafty,default,コーチング,
champions,scrafty,default,ビルドアップ,
champions,scrafty,default,みきり,
champions,scrafty,default,りゅうのまい,
champions,scrafty,default,じごくづき,
champions,scrafty,default,かみくだく,
champions,scrafty,default,はたきおとす,
champions,scrafty,default,ちょうはつ,
champions,scovillain,default,いかりのまえば,
champions,scovillain,default,てだすけ,
champions,scovillain,default,こわいかお,
champions,scovillain,default,まもる,
champions,scovillain,default,みがわり,
champions,scovillain,default,リーフストーム,
champions,scovillain,default,ソーラービーム,
champions,scovillain,default,エナジーボール,
champions,scovillain,default,ギガドレイン,
champions,scovillain,default,ハバネロエキス,
champions,scovillain,default,ねをはる,
champions,scovillain,default,やどりぎのタネ,
champions,scovillain,default,フレアドライブ,
champions,scovillain,default,オーバーヒート,
champions,scovillain,default,だいもんじ,
champions,scovillain,default,かえんほうしゃ,
champions,scovillain,default,しっとのほのお,
champions,scovillain,default,ほのおのうず,
champions,scovillain,default,いかりのこな,
champions,scolipede,default,バトンタッチ,
champions,scolipede,default,まもる,
champions,scolipede,default,みがわり,
champions,scolipede,default,つるぎのまい,
champions,scolipede,default,メガホーン,
champions,scolipede,default,きゅうけつ,
champions,scolipede,default,いわなだれ,
champions,scolipede,default,ダストシュート,
champions,scolipede,default,どくづき,
champions,scolipede,default,どくびし,
champions,scolipede,default,どくどく,
champions,scolipede,default,じしん,
champions,scolipede,default,じだんだ,
champions,scolipede,default,てっぺき,
champions,diggersby,default,ギガインパクト,
champions,diggersby,default,のしかかり,
champions,diggersby,default,でんこうせっか,
champions,diggersby,default,じたばた,
champions,diggersby,default,まもる,
champions,diggersby,default,つるぎのまい,
champions,diggersby,default,ほのおのパンチ,
champions,diggersby,default,ワイルドボルト,
champions,diggersby,default,かみなりパンチ,
champions,diggersby,default,とんぼがえり,
champions,diggersby,default,ストーンエッジ,
champions,diggersby,default,いわなだれ,
champions,diggersby,default,がんせきふうじ,
champions,diggersby,default,ダストシュート,
champions,diggersby,default,じしん,
champions,diggersby,default,１０まんばりき,
champions,diggersby,default,じだんだ,
champions,diggersby,default,れいとうパンチ,
champions,diggersby,default,ばかぢから,
champions,diggersby,default,イカサマ,
champions,diggersby,default,アイアンヘッド,
champions,sableye,default,ねこだまし,
champions,sableye,default,アンコール,
champions,sableye,default,いばる,
champions,sableye,default,まもる,
champions,sableye,default,みがわり,
champions,sableye,default,じこさいせい,
champions,sableye,default,かなしばり,
champions,sableye,default,おにび,
champions,sableye,default,にほんばれ,
champions,sableye,default,あまごい,
champions,sableye,default,じゅうりょく,
champions,sableye,default,めいそう,
champions,sableye,default,リフレクター,
champions,sableye,default,ひかりのかべ,
champions,sableye,default,ポルターガイスト,
champions,sableye,default,たたりめ,
champions,sableye,default,イカサマ,
champions,sableye,default,はたきおとす,
champions,sableye,default,バークアウト,
champions,sableye,default,さきおくり,
champions,sableye,default,ちょうはつ,
champions,sableye,default,メタルバースト,
champions,abomasnow,default,ウェザーボール,
champions,abomasnow,default,てだすけ,
champions,abomasnow,default,まもる,
champions,abomasnow,default,ウッドハンマー,
champions,abomasnow,default,リーフストーム,
champions,abomasnow,default,エナジーボール,
champions,abomasnow,default,ギガドレイン,
champions,abomasnow,default,やどりぎのタネ,
champions,abomasnow,default,いわなだれ,
champions,abomasnow,default,じしん,
champions,abomasnow,default,だいちのちから,
champions,abomasnow,default,こおりのつぶて,
champions,abomasnow,default,ふぶき,
champions,abomasnow,default,ぜったいれいど,
champions,abomasnow,default,オーロラベール,
champions,abomasnow,default,けたぐり,
champions,abomasnow,default,きあいだま,
champions,armarouge,default,こらえる,
champions,armarouge,default,まもる,
champions,armarouge,default,エナジーボール,
champions,armarouge,default,もえつきる,
champions,armarouge,default,アーマーキャノン,
champions,armarouge,default,ねっぷう,
champions,armarouge,default,ワイドガード,
champions,armarouge,default,きあいだま,
champions,armarouge,default,はどうだん,
champions,armarouge,default,サイコキネシス,
champions,armarouge,default,ワイドフォース,
champions,armarouge,default,サイコショック,
champions,armarouge,default,サイコフィールド,
champions,armarouge,default,サイドチェンジ,
champions,armarouge,default,トリックルーム,
champions,armarouge,default,みちづれ,
champions,incineroar,default,ねこだまし,
champions,incineroar,default,てだすけ,
champions,incineroar,default,バトンタッチ,
champions,incineroar,default,まもる,
champions,incineroar,default,つるぎのまい,
champions,incineroar,default,フレアドライブ,
champions,incineroar,default,ブレイズキック,
champions,incineroar,default,おにび,
champions,incineroar,default,じしん,
champions,incineroar,default,インファイト,
champions,incineroar,default,ドレインパンチ,
champions,incineroar,default,ビルドアップ,
champions,incineroar,default,ＤＤラリアット,
champions,incineroar,default,じごくづき,
champions,incineroar,default,つけあがる,
champions,incineroar,default,バークアウト,
champions,incineroar,default,すてゼリフ,
champions,incineroar,default,ちょうはつ,
champions,hatterene,default,てだすけ,
champions,hatterene,default,まもる,
champions,hatterene,default,ギガドレイン,
champions,hatterene,default,マジカルフレイム,
champions,hatterene,default,いのちのしずく,
champions,hatterene,default,ほっぺすりすり,
champions,hatterene,default,サイコキネシス,
champions,hatterene,default,ワイドフォース,
champions,hatterene,default,サイコショック,
champions,hatterene,default,サイコノイズ,
champions,hatterene,default,まほうのこな,
champions,hatterene,default,サイコフィールド,
champions,hatterene,default,トリックルーム,
champions,hatterene,default,いやしのねがい,
champions,hatterene,default,めいそう,
champions,hatterene,default,スキルスワップ,
champions,hatterene,default,シャドーボール,
champions,hatterene,default,ミストバースト,
champions,hatterene,default,マジカルシャイン,
champions,hatterene,default,ドレインキッス,
champions,banette,default,アンコール,
champions,banette,default,いばる,
champions,banette,default,こわいかお,
champions,banette,default,まもる,
champions,banette,default,みがわり,
champions,banette,default,かなしばり,
champions,banette,default,つるぎのまい,
champions,banette,default,おにび,
champions,banette,default,にほんばれ,
champions,banette,default,あまごい,
champions,banette,default,ダストシュート,
champions,banette,default,トリックルーム,
champions,banette,default,ポルターガイスト,
champions,banette,default,ゴーストダイブ,
champions,banette,default,シャドークロー,
champions,banette,default,かげうち,
champions,banette,default,みちづれ,
champions,banette,default,ふいうち,
champions,banette,default,はたきおとす,
champions,banette,default,ちょうはつ,
champions,slowbro,default,なまける,
champions,slowbro,default,あくび,
champions,slowbro,default,まもる,
champions,slowbro,default,くさむすび,
champions,slowbro,default,かえんほうしゃ,
champions,slowbro,default,ハイドロポンプ,
champions,slowbro,default,だくりゅう,
champions,slowbro,default,ねっとう,
champions,slowbro,default,れいとうビーム,
champions,slowbro,default,ボディプレス,
champions,slowbro,default,サイコキネシス,
champions,slowbro,default,ワイドフォース,
champions,slowbro,default,アシストパワー,
champions,slowbro,default,トリックルーム,
champions,slowbro,default,めいそう,
champions,slowbro,default,てっぺき,
champions,empoleon,default,ウェザーボール,
champions,empoleon,default,あくび,
champions,empoleon,default,まもる,
champions,empoleon,default,ほえる,
champions,empoleon,default,くさむすび,
champions,empoleon,default,アクアブレイク,
champions,empoleon,default,クイックターン,
champions,empoleon,default,アクアジェット,
champions,empoleon,default,ハイドロカノン,
champions,empoleon,default,ハイドロポンプ,
champions,empoleon,default,なみのり,
champions,empoleon,default,みずのはどう,
champions,empoleon,default,うずしお,
champions,empoleon,default,はねやすめ,
champions,empoleon,default,ステルスロック,
champions,empoleon,default,ふぶき,
champions,empoleon,default,れいとうビーム,
champions,empoleon,default,こごえるかぜ,
champions,empoleon,default,しんくうは,
champions,empoleon,default,てっていこうせん,
champions,empoleon,default,ラスターカノン,
champions,polteageist,default,はかいこうせん,
champions,polteageist,default,からをやぶる,
champions,polteageist,default,バトンタッチ,
champions,polteageist,default,まもる,
champions,polteageist,default,みがわり,
champions,polteageist,default,ギガドレイン,
champions,polteageist,default,ちからをすいとる,
champions,polteageist,default,おにび,
champions,polteageist,default,サイコキネシス,
champions,polteageist,default,サイコショック,
champions,polteageist,default,アシストパワー,
champions,polteageist,default,サイドチェンジ,
champions,polteageist,default,トリックルーム,
champions,polteageist,default,めいそう,
champions,polteageist,default,シャドーボール,
champions,polteageist,default,たたりめ,
champions,polteageist,default,ふいうち,
champions,polteageist,default,あくのはどう,
champions,polteageist,default,おきみやげ,
champions,goodra,hisui,フェイント,
champions,goodra,hisui,まもる,
champions,goodra,hisui,だいもんじ,
champions,goodra,hisui,かえんほうしゃ,
champions,goodra,hisui,だくりゅう,
champions,goodra,hisui,いのちのしずく,
champions,goodra,hisui,１０まんボルト,
champions,goodra,hisui,がんせきふうじ,
champions,goodra,hisui,アシッドボム,
champions,goodra,hisui,じしん,
champions,goodra,hisui,れいとうビーム,
champions,goodra,hisui,ボディプレス,
champions,goodra,hisui,ねむる,
champions,goodra,hisui,ワイドブレイカー,
champions,goodra,hisui,ドラゴンテール,
champions,goodra,hisui,りゅうせいぐん,
champions,goodra,hisui,りゅうのはどう,
champions,goodra,hisui,ヘビーボンバー,
champions,goodra,hisui,ラスターカノン,
champions,goodra,hisui,たてこもる,
champions,slowking,galar,なまける,
champions,slowking,galar,あくび,
champions,slowking,galar,いばる,
champions,slowking,galar,まもる,
champions,slowking,galar,かえんほうしゃ,
champions,slowking,galar,あまごい,
champions,slowking,galar,ヘドロウェーブ,
champions,slowking,galar,ヘドロばくだん,
champions,slowking,galar,アシッドボム,
champions,slowking,galar,どくびし,
champions,slowking,galar,どくどく,
champions,slowking,galar,れいとうビーム,
champions,slowking,galar,こごえるかぜ,
champions,slowking,galar,さむいギャグ,
champions,slowking,galar,みらいよち,
champions,slowking,galar,サイコキネシス,
champions,slowking,galar,ぶきみなじゅもん,
champions,slowking,galar,サイコショック,
champions,slowking,galar,サイコノイズ,
champions,slowking,galar,いやしのはどう,
champions,slowking,galar,トリックルーム,
champions,slowking,galar,めいそう,
champions,pyroar,default,ハイパーボイス,
champions,pyroar,default,りんしょう,
champions,pyroar,default,あくび,
champions,pyroar,default,まもる,
champions,pyroar,default,みがわり,
champions,pyroar,default,ソーラービーム,
champions,pyroar,default,フレアドライブ,
champions,pyroar,default,ニトロチャージ,
champions,pyroar,default,オーバーヒート,
champions,pyroar,default,だいもんじ,
champions,pyroar,default,ねっぷう,
champions,pyroar,default,かえんほうしゃ,
champions,pyroar,default,おにび,
champions,pyroar,default,にほんばれ,
champions,pyroar,default,ねっさのだいち,
champions,pyroar,default,あくのはどう,
champions,pyroar,default,バークアウト,
champions,pyroar,default,ちょうはつ,
champions,chandelure,default,いたみわけ,
champions,chandelure,default,まもる,
champions,chandelure,default,みがわり,
champions,chandelure,default,ちいさくなる,
champions,chandelure,default,エナジーボール,
champions,chandelure,default,ニトロチャージ,
champions,chandelure,default,オーバーヒート,
champions,chandelure,default,だいもんじ,
champions,chandelure,default,ねっぷう,
champions,chandelure,default,かえんほうしゃ,
champions,chandelure,default,しっとのほのお,
champions,chandelure,default,おにび,
champions,chandelure,default,とける,
champions,chandelure,default,サイコキネシス,
champions,chandelure,default,トリックルーム,
champions,chandelure,default,めいそう,
champions,chandelure,default,ふういん,
champions,chandelure,default,トリック,
champions,chandelure,default,シャドーボール,
champions,chandelure,default,たたりめ,
champions,chandelure,default,のろい,
champions,maushold,default,フェイント,
champions,maushold,default,ネズミざん,
champions,maushold,default,いかりのまえば,
champions,maushold,default,おかたづけ,
champions,maushold,default,てだすけ,
champions,maushold,default,このゆびとまれ,
champions,maushold,default,アンコール,
champions,maushold,default,バトンタッチ,
champions,maushold,default,まもる,
champions,maushold,default,みがわり,
champions,maushold,default,タネマシンガン,
champions,maushold,default,あまごい,
champions,maushold,default,でんじは,
champions,maushold,default,とんぼがえり,
champions,maushold,default,けたぐり,
champions,maushold,default,こうそくいどう,
champions,maushold,default,かみくだく,
champions,maushold,default,かみつく,
champions,maushold,default,ふくろだたき,
champions,maushold,default,ちょうはつ,
champions,maushold,default,じゃれつく,
champions,maushold,family-of-three,フェイント,
champions,maushold,family-of-three,ネズミざん,
champions,maushold,family-of-three,いかりのまえば,
champions,maushold,family-of-three,おかたづけ,
champions,maushold,family-of-three,てだすけ,
champions,maushold,family-of-three,このゆびとまれ,
champions,maushold,family-of-three,アンコール,
champions,maushold,family-of-three,バトンタッチ,
champions,maushold,family-of-three,まもる,
champions,maushold,family-of-three,みがわり,
champions,maushold,family-of-three,タネマシンガン,
champions,maushold,family-of-three,あまごい,
champions,maushold,family-of-three,でんじは,
champions,maushold,family-of-three,とんぼがえり,
champions,maushold,family-of-three,けたぐり,
champions,maushold,family-of-three,こうそくいどう,
champions,maushold,family-of-three,かみくだく,
champions,maushold,family-of-three,かみつく,
champions,maushold,family-of-three,ふくろだたき,
champions,maushold,family-of-three,ちょうはつ,
champions,maushold,family-of-three,じゃれつく,
champions,chesnaught,default,フェイント,
champions,chesnaught,default,はらだいこ,
champions,chesnaught,default,まもる,
champions,chesnaught,default,つるぎのまい,
champions,chesnaught,default,ウッドハンマー,
champions,chesnaught,default,タネばくだん,
champions,chesnaught,default,グラススライダー,
champions,chesnaught,default,ニードルガード,
champions,chesnaught,default,こうごうせい,
champions,chesnaught,default,やどりぎのタネ,
champions,chesnaught,default,かみなりパンチ,
champions,chesnaught,default,いわなだれ,
champions,chesnaught,default,ワイドガード,
champions,chesnaught,default,どくづき,
champions,chesnaught,default,じしん,
champions,chesnaught,default,インファイト,
champions,chesnaught,default,ボディプレス,
champions,chesnaught,default,ドレインパンチ,
champions,chesnaught,default,ビルドアップ,
champions,chesnaught,default,はたきおとす,
champions,chesnaught,default,アイアンヘッド,
champions,chesnaught,default,てっぺき,
champions,conkeldurr,default,まもる,
champions,conkeldurr,default,ほのおのパンチ,
champions,conkeldurr,default,かみなりパンチ,
champions,conkeldurr,default,いわなだれ,
champions,conkeldurr,default,ワイドガード,
champions,conkeldurr,default,どくづき,
champions,conkeldurr,default,じしん,
champions,conkeldurr,default,れいとうパンチ,
champions,conkeldurr,default,インファイト,
champions,conkeldurr,default,アームハンマー,
champions,conkeldurr,default,ドレインパンチ,
champions,conkeldurr,default,マッハパンチ,
champions,conkeldurr,default,カウンター,
champions,conkeldurr,default,ビルドアップ,
champions,conkeldurr,default,みきり,
champions,conkeldurr,default,はたきおとす,
champions,conkeldurr,default,しっぺがえし,
champions,vivillon,default,まもる,
champions,vivillon,default,みがわり,
champions,vivillon,default,エナジーボール,
champions,vivillon,default,ギガドレイン,
champions,vivillon,default,ねむりごな,
champions,vivillon,default,あまごい,
champions,vivillon,default,とんぼがえり,
champions,vivillon,default,かふんだんご,
champions,vivillon,default,むしのさざめき,
champions,vivillon,default,むしのていこう,
champions,vivillon,default,ちょうのまい,
champions,vivillon,default,いかりのこな,
champions,vivillon,default,ぼうふう,
champions,vivillon,default,エアスラッシュ,
champions,vivillon,default,おいかぜ,
champions,vivillon,default,サイコキネシス,
champions,vivillon,default,ひかりのかべ,
champions,vivillon,default,ドレインキッス,
champions,arcanine,hisui,しんそく,
champions,arcanine,hisui,とおぼえ,
champions,arcanine,hisui,あさのひざし,
champions,arcanine,hisui,まもる,
champions,arcanine,hisui,フレアドライブ,
champions,arcanine,hisui,ニトロチャージ,
champions,arcanine,hisui,おにび,
champions,arcanine,hisui,ワイルドボルト,
champions,arcanine,hisui,もろはのずつき,
champions,arcanine,hisui,いわなだれ,
champions,arcanine,hisui,がんせきふうじ,
champions,arcanine,hisui,ステルスロック,
champions,arcanine,hisui,インファイト,
champions,arcanine,hisui,サイコファング,
champions,arcanine,hisui,げきりん,
champions,overqwil,default,まもる,
champions,overqwil,default,みがわり,
champions,overqwil,default,ちいさくなる,
champions,overqwil,default,アクアブレイク,
champions,overqwil,default,アクアジェット,
champions,overqwil,default,とどめばり,
champions,overqwil,default,ダストシュート,
champions,overqwil,default,どくづき,
champions,overqwil,default,どくばりセンボン,
champions,overqwil,default,どくびし,
champions,overqwil,default,どくどく,
champions,overqwil,default,マッドショット,
champions,overqwil,default,まきびし,
champions,overqwil,default,くろいきり,
champions,overqwil,default,みちづれ,
champions,overqwil,default,じごくづき,
champions,overqwil,default,かみくだく,
champions,overqwil,default,うっぷんばらし,
champions,overqwil,default,ちょうはつ,
champions,toucannon,default,からげんき,
champions,toucannon,default,がむしゃら,
champions,toucannon,default,ばくおんぱ,
champions,toucannon,default,アンコール,
champions,toucannon,default,まもる,
champions,toucannon,default,つるぎのまい,
champions,toucannon,default,タネマシンガン,
champions,toucannon,default,やけっぱち,
champions,toucannon,default,ニトロチャージ,
champions,toucannon,default,とんぼがえり,
champions,toucannon,default,くちばしキャノン,
champions,toucannon,default,ブレイブバード,
champions,toucannon,default,ダブルウイング,
champions,toucannon,default,おいかぜ,
champions,toucannon,default,はねやすめ,
champions,toucannon,default,ロックブラスト,
champions,toucannon,default,ダストシュート,
champions,toucannon,default,かわらわり,
champions,toucannon,default,じごくづき,
champions,toucannon,default,はたきおとす,
champions,orthworm,default,のしかかり,
champions,orthworm,default,しっぽきり,
champions,orthworm,default,てだすけ,
champions,orthworm,default,まもる,
champions,orthworm,default,いわなだれ,
champions,orthworm,default,がんせきふうじ,
champions,orthworm,default,うちおとす,
champions,orthworm,default,ステルスロック,
champions,orthworm,default,とぐろをまく,
champions,orthworm,default,じしん,
champions,orthworm,default,じならし,
champions,orthworm,default,すなじごく,
champions,orthworm,default,どろかけ,
champions,orthworm,default,まきびし,
champions,orthworm,default,ボディプレス,
champions,orthworm,default,ねむる,
champions,orthworm,default,アイアンテール,
champions,orthworm,default,アイアンヘッド,
champions,orthworm,default,ヘビーボンバー,
champions,orthworm,default,メタルバースト,
champions,orthworm,default,てっぺき,
champions,heliolisk,default,はかいこうせん,
champions,heliolisk,default,ハイパーボイス,
champions,heliolisk,default,ウェザーボール,
champions,heliolisk,default,しっぽきり,
champions,heliolisk,default,まもる,
champions,heliolisk,default,へびにらみ,
champions,heliolisk,default,くさむすび,
champions,heliolisk,default,なみのり,
champions,heliolisk,default,あまごい,
champions,heliolisk,default,かみなり,
champions,heliolisk,default,１０まんボルト,
champions,heliolisk,default,ほうでん,
champions,heliolisk,default,ライジングボルト,
champions,heliolisk,default,ボルトチェンジ,
champions,heliolisk,default,エレキネット,
champions,heliolisk,default,かいでんぱ,
champions,heliolisk,default,きあいだま,
champions,heliolisk,default,サイドチェンジ,
champions,heliolisk,default,りゅうのはどう,
champions,heliolisk,default,あくのはどう,
champions,gliscor,default,まもる,
champions,gliscor,default,みがわり,
champions,gliscor,default,つるぎのまい,
champions,gliscor,default,パワーウィップ,
champions,gliscor,default,とんぼがえり,
champions,gliscor,default,アクロバット,
champions,gliscor,default,ダブルウイング,
champions,gliscor,default,おいかぜ,
champions,gliscor,default,いわなだれ,
champions,gliscor,default,がんせきふうじ,
champions,gliscor,default,ステルスロック,
champions,gliscor,default,どくづき,
champions,gliscor,default,どくびし,
champions,gliscor,default,どくどく,
champions,gliscor,default,じしん,
champions,gliscor,default,１０まんばりき,
champions,gliscor,default,こおりのキバ,
champions,gliscor,default,はたきおとす,
champions,vaporeon,default,あくび,
champions,vaporeon,default,ねがいごと,
champions,vaporeon,default,バトンタッチ,
champions,vaporeon,default,まもる,
champions,vaporeon,default,ほえる,
champions,vaporeon,default,クイックターン,
champions,vaporeon,default,だくりゅう,
champions,vaporeon,default,なみのり,
champions,vaporeon,default,ねっとう,
champions,vaporeon,default,あまごい,
champions,vaporeon,default,とける,
champions,vaporeon,default,ふぶき,
champions,vaporeon,default,れいとうビーム,
champions,vaporeon,default,こごえるかぜ,
champions,vaporeon,default,みきり,
champions,vaporeon,default,めいそう,
champions,vaporeon,default,ねむる,
champions,vaporeon,default,シャドーボール,
champions,victreebel,default,まきつく,
champions,victreebel,default,ウェザーボール,
champions,victreebel,default,アンコール,
champions,victreebel,default,まもる,
champions,victreebel,default,つるぎのまい,
champions,victreebel,default,パワーウィップ,
champions,victreebel,default,リーフブレード,
champions,victreebel,default,リーフストーム,
champions,victreebel,default,エナジーボール,
champions,victreebel,default,ギガドレイン,
champions,victreebel,default,ちからをすいとる,
champions,victreebel,default,ねむりごな,
champions,victreebel,default,どくづき,
champions,victreebel,default,ヘドロウェーブ,
champions,victreebel,default,ヘドロばくだん,
champions,victreebel,default,どくびし,
champions,victreebel,default,どくどく,
champions,victreebel,default,ふいうち,
champions,victreebel,default,はたきおとす,
champions,rotom,mow,てだすけ,
champions,rotom,mow,いたみわけ,
champions,rotom,mow,まもる,
champions,rotom,mow,リーフストーム,
champions,rotom,mow,おにび,
champions,rotom,mow,にほんばれ,
champions,rotom,mow,かみなり,
champions,rotom,mow,１０まんボルト,
champions,rotom,mow,ほうでん,
champions,rotom,mow,ボルトチェンジ,
champions,rotom,mow,エレキネット,
champions,rotom,mow,かいでんぱ,
champions,rotom,mow,でんじは,
champions,rotom,mow,トリック,
champions,rotom,mow,ひかりのかべ,
champions,rotom,mow,ポルターガイスト,
champions,rotom,mow,シャドーボール,
champions,rotom,mow,たたりめ,
champions,rotom,mow,イカサマ,
champions,rotom,mow,あくのはどう,
champions,rotom,mow,わるだくみ,
champions,basculegion,female,がむしゃら,
champions,basculegion,female,まもる,
champions,basculegion,female,ウェーブタックル,
champions,basculegion,female,クイックターン,
champions,basculegion,female,アクアジェット,
champions,basculegion,female,ハイドロポンプ,
champions,basculegion,female,だくりゅう,
champions,basculegion,female,なみのり,
champions,basculegion,female,みずのはどう,
champions,basculegion,female,みずびたし,
champions,basculegion,female,もろはのずつき,
champions,basculegion,female,こおりのキバ,
champions,basculegion,female,ふぶき,
champions,basculegion,female,れいとうビーム,
champions,basculegion,female,こごえるかぜ,
champions,basculegion,female,サイコファング,
champions,basculegion,female,こうそくいどう,
champions,basculegion,female,おはかまいり,
champions,basculegion,female,シャドーボール,
champions,palafin,default,アンコール,
champions,palafin,default,まもる,
champions,palafin,default,みがわり,
champions,palafin,default,ウェーブタックル,
champions,palafin,default,アクアブレイク,
champions,palafin,default,ジェットパンチ,
champions,palafin,default,クイックターン,
champions,palafin,default,アクロバット,
champions,palafin,default,れいとうパンチ,
champions,palafin,default,くろいきり,
champions,palafin,default,インファイト,
champions,palafin,default,ドレインパンチ,
champions,palafin,default,ビルドアップ,
champions,palafin,default,じごくづき,
champions,palafin,default,ちょうはつ,
champions,palafin,hero,アンコール,
champions,palafin,hero,まもる,
champions,palafin,hero,みがわり,
champions,palafin,hero,ウェーブタックル,
champions,palafin,hero,アクアブレイク,
champions,palafin,hero,ジェットパンチ,
champions,palafin,hero,クイックターン,
champions,palafin,hero,アクロバット,
champions,palafin,hero,れいとうパンチ,
champions,palafin,hero,くろいきり,
champions,palafin,hero,インファイト,
champions,palafin,hero,ドレインパンチ,
champions,palafin,hero,ビルドアップ,
champions,palafin,hero,じごくづき,
champions,palafin,hero,ちょうはつ,
champions,aggron,default,まもる,
champions,aggron,default,ほえる,
champions,aggron,default,かみなりパンチ,
champions,aggron,default,もろはのずつき,
champions,aggron,default,ストーンエッジ,
champions,aggron,default,いわなだれ,
champions,aggron,default,ステルスロック,
champions,aggron,default,じしん,
champions,aggron,default,１０まんばりき,
champions,aggron,default,れいとうパンチ,
champions,aggron,default,ゆきなだれ,
champions,aggron,default,ボディプレス,
champions,aggron,default,ねむる,
champions,aggron,default,シャドークロー,
champions,aggron,default,のろい,
champions,aggron,default,かみくだく,
champions,aggron,default,アイアンヘッド,
champions,aggron,default,ヘビーボンバー,
champions,aggron,default,メタルバースト,
champions,aggron,default,てっぺき,
champions,heracross,default,フェイント,
champions,heracross,default,まもる,
champions,heracross,default,みがわり,
champions,heracross,default,つるぎのまい,
champions,heracross,default,くさわけ,
champions,heracross,default,タネマシンガン,
champions,heracross,default,メガホーン,
champions,heracross,default,とびかかる,
champions,heracross,default,ミサイルばり,
champions,heracross,default,ストーンエッジ,
champions,heracross,default,いわなだれ,
champions,heracross,default,ロックブラスト,
champions,heracross,default,じしん,
champions,heracross,default,１０まんばりき,
champions,heracross,default,インファイト,
champions,heracross,default,かわらわり,
champions,heracross,default,はやてがえし,
champions,heracross,default,ビルドアップ,
champions,heracross,default,みきり,
champions,heracross,default,はたきおとす,
champions,heracross,default,スマートホーン,
champions,runerigus,default,しんぴのまもり,
champions,runerigus,default,まもる,
champions,runerigus,default,かなしばり,
champions,runerigus,default,おにび,
champions,runerigus,default,いわなだれ,
champions,runerigus,default,ステルスロック,
champions,runerigus,default,どくびし,
champions,runerigus,default,じしん,
champions,runerigus,default,くろいきり,
champions,runerigus,default,ボディプレス,
champions,runerigus,default,しねんのずつき,
champions,runerigus,default,サイドチェンジ,
champions,runerigus,default,トリックルーム,
champions,runerigus,default,ガードスワップ,
champions,runerigus,default,ポルターガイスト,
champions,runerigus,default,ゴーストダイブ,
champions,runerigus,default,シャドークロー,
champions,runerigus,default,みちづれ,
champions,runerigus,default,のろい,
champions,runerigus,default,うそなき,
champions,runerigus,default,ちょうはつ,
champions,runerigus,default,おきみやげ,
champions,runerigus,default,てっぺき,
champions,arcanine,default,しんそく,
champions,arcanine,default,あさのひざし,
champions,arcanine,default,まもる,
champions,arcanine,default,ほえる,
champions,arcanine,default,フレアドライブ,
champions,arcanine,default,ニトロチャージ,
champions,arcanine,default,もえつきる,
champions,arcanine,default,ねっぷう,
champions,arcanine,default,かえんほうしゃ,
champions,arcanine,default,ほのおのうず,
champions,arcanine,default,おにび,
champions,arcanine,default,ワイルドボルト,
champions,arcanine,default,じならし,
champions,arcanine,default,インファイト,
champions,arcanine,default,サイコファング,
champions,arcanine,default,バークアウト,
champions,arcanine,default,じゃれつく,
champions,tinkaton,default,ねこだまし,
champions,tinkaton,default,フェイント,
champions,tinkaton,default,てだすけ,
champions,tinkaton,default,アンコール,
champions,tinkaton,default,まもる,
champions,tinkaton,default,つるぎのまい,
champions,tinkaton,default,ウッドハンマー,
champions,tinkaton,default,でんじは,
champions,tinkaton,default,いわなだれ,
